Numéro d'image,Gabor,DCT,Fourier,PHOG,Étiquette
1274,0.13314090482969665,1.118221222223472,0.02725506776884784,0.10427210859282639,0
3897,0.12568105184804831,2.1699574187656383,0.013203652779511956,0.15651890002734298,1
1584,0.14224559674471104,1.4818683240712196,0.027899844186321954,0.057046886228375025,1
3556,0.12350009656913628,1.527865883398162,0.04191760238733027,0.12356191508593553,1
4171,0.1283850383455822,1.160099211337351,0.02537263945265054,0.0830497661505049,1
3551,0.14099308087782153,1.4615688354654814,0.03226886583452017,0.09053633584823616,1
69,0.1087836493017955,1.4313195849311766,0.027726344263167953,0.0,0
2381,0.15732175831010098,1.7477297032238805,0.014832250091784478,0.15076115307380866,1
221,0.1186015482007923,1.1356460539653521,0.025114257493727598,0.11260266246432604,0
5099,0.12017457657375372,1.5430043497439652,0.018329820453808196,0.11703123740767023,1
1467,0.09381891205930085,1.2770570766756664,0.015256669559663733,0.17634709025246828,1
3496,0.1577660134104227,2.542235005595414,0.014784792223480734,0.14974905829985058,1
2117,0.12816701187629043,0.9238386477997638,0.025303257686316832,0.10098412640313079,1
3631,0.13695202938116335,2.3830069507768536,0.021463551651424443,0.17679438902895495,1
134,0.10426834950562278,0.8568603820746914,0.029971454329542783,0.10504378890341719,0
4442,0.13830529532092561,1.9993542736001095,0.02236121724468538,0.1449009193605017,1
1262,0.12566247853074908,0.9440902552737551,0.024127865925456102,0.09125116184385626,0
3392,0.1540852611958609,2.269764724872155,0.019869656783688138,0.1402822949350891,1
1153,0.10187318363890079,0.8191135312138431,0.020662972573396478,0.13050338678852852,0
117,0.10156646476428131,1.2018120146496427,0.023174313555370727,0.12638246388807475,0
197,0.11610302953026626,1.157760370890767,0.03661453262379145,0.11429350172284396,0
1173,0.11835192860584927,1.0171367001254081,0.027224134987357946,0.11341982041239677,0
693,0.12259506969760195,1.6745151122498882,0.028363245050879105,0.0016313414989103058,0
4750,0.14221654542094272,1.400974089284388,0.028525139271081874,0.08287588300758264,1
4643,0.12861559520791443,1.0796251383532662,0.021004817494831372,0.06992609328157756,1
3422,0.10757924959604871,0.8560818498167386,0.03189236106444669,0.1347949385826408,1
2225,0.1323852434665863,1.1622497376654315,0.03266205440823513,0.1344780120449879,1
2655,0.13169334107417432,2.0350975012460704,0.020943107400099394,0.16900114340421246,1
1624,0.09097582406030176,1.0904182129635465,0.02993559814673688,0.14793773817470815,1
1915,0.1329491689886615,0.87582599775535,0.0284187623086402,0.06105283318096107,1
4617,0.12045596021496649,0.9990401409103329,0.017882492459896596,0.13177407416241632,1
3247,0.149017212961233,1.3339973444783493,0.03964453121092362,0.07677936728787574,1
4656,0.08858637923175972,1.80429651778461,0.028674228200786828,0.1544043866467773,1
283,0.1071425167457534,0.8876159306295784,0.028467146483989063,0.10312441832324634,0
1302,0.1298669232303726,1.9025603111136387,0.027906743388981924,0.08693080528474283,0
1645,0.11892781929710666,0.8601956370012556,0.020517189496587464,0.0826825479865141,1
4190,0.1344612971351306,1.0841674130535677,0.02566909237501604,0.13750619644729808,1
5122,0.10197481118324085,0.9713136042342484,0.028918813382479897,0.1482353116139067,1
2647,0.110859083888548,1.7219188022395868,0.024381306633354055,0.15751434861731278,1
5025,0.13603793197002592,1.127229124118492,0.016487342057256837,0.0924253620359076,1
3905,0.13360542056172278,0.9685139289040043,0.022102300104700198,0.08503072538037887,1
4276,0.09882297220153424,1.4917047073121255,0.01941668912713202,0.16021128890671432,1
1272,0.1410121103614666,1.9707472692716526,0.022400610357210755,0.10486458745605542,0
550,0.13009515364252572,0.9448009031925955,0.01687756754297826,0.10789762425894958,0
4889,0.12177799236994247,1.5256908442531838,0.029119087540525494,0.08302630977242606,1
3117,0.1182151812659358,0.8484717867256268,0.018838418596055596,0.17392515418571375,1
5067,0.11625410861023705,0.9168759575202193,0.027912387815973865,0.1481433559481635,1
4593,0.10714818018148359,0.9660239925175189,0.022218682495411028,0.0984486288930701,1
2109,0.09304968248297596,1.4290751661098204,0.021246298774649782,0.14376196350535073,1
1171,0.1437746323318969,1.080800777597126,0.01585331426367173,0.10017052686969477,0
1202,0.12460652033415764,1.3474816105054892,0.02519646411042701,0.10383661667521911,0
2214,0.10240808767441806,0.8473596232690378,0.02266493747486151,0.1325039598547187,1
314,0.13268935313451335,1.2404409240749632,0.015968626034254984,0.13249141528596756,0
2234,0.13359136654008574,0.9693641796158203,0.020753840898586864,0.14063688395321744,1
4590,0.11491582369494469,1.9474321687387661,0.02468750334332163,0.09766001551639959,1
945,0.0993866350555172,0.8488373306432171,0.026452441950603107,0.11255231443103526,0
3916,0.09156317849539368,1.7321062186429148,0.03732229498186976,0.15116545584883007,1
4629,0.10583533456154909,0.8391757033854867,0.03948623633075988,0.13922003638566088,1
1365,0.13574814219574416,3.142861680042016,0.02080344318317443,0.1287629056061185,1
2311,0.13564150762439056,0.9907079742346261,0.045566772782392975,0.052133283551215916,1
4224,0.1334687060636412,1.5539723508781456,0.016042437430116546,0.16725124139281294,1
1649,0.13219074410122017,1.0284229611319313,0.033067210426250736,0.055860357815274285,1
4077,0.1411160914924296,1.7102986695618694,0.03088273949212473,0.06291910537173472,1
2843,0.09223764561253203,1.416430510908278,0.01737888089903496,0.17093066060157888,1
4916,0.12872606004955855,1.500873877884386,0.023814088364681657,0.11904278669965798,1
1495,0.13256645306037068,1.5466248115431647,0.02659151164943522,0.136215951889992,1
1891,0.10425080996919892,1.4796815892737591,0.030822485183340236,0.1583900927150992,1
1866,0.0936320060652335,0.8824625768060249,0.02607935877117256,0.1245130003945435,1
1427,0.11709713337152441,1.207234555181155,0.025924375350898754,0.14405563650391204,1
3648,0.14728475569720686,1.3309163248836722,0.03006069993115379,0.16132228462638762,1
1768,0.14074548140175575,2.1057275296050446,0.018552729302672034,0.11567097690808437,1
2856,0.131820879168972,1.7494938583043484,0.017453380932433277,0.11802529960957217,1
2255,0.13394192979185082,1.2155106316725641,0.03267838872699215,0.09634294407375957,1
1803,0.10481322533077346,1.4819033872584184,0.03575663928308868,0.1437168483127969,1
4210,0.09057436055451937,0.6886933508726323,0.02625944707140009,0.13648108143441118,1
4640,0.14727029581703605,1.1626321912870738,0.03273626612257692,0.06733130187402298,1
1556,0.12139333609930228,1.0119036272468471,0.019571050624806158,0.09844569419897423,1
1316,0.12370706444974025,0.9269094259538981,0.019753376803279314,0.06869555476033876,0
1957,0.12861629040849615,1.6943608510217385,0.020487394588399696,0.18293724761658176,1
1583,0.1269619951862441,1.288618384349102,0.026613491159826308,0.13247021865815758,1
2701,0.14138327296235847,1.4653451975954572,0.035421413898711604,0.10712852151072963,1
2344,0.11813509837692276,1.3172437084558486,0.02398948025074906,0.07796383883483242,1
1432,0.10727282001676482,0.829237914154729,0.03229402756874968,0.09775603572775406,1
290,0.12469438127992274,1.1834532568960228,0.025036949412378478,0.10897570031333985,0
3773,0.08617531655968705,1.0837873584427409,0.0286980814334999,0.14381377786712232,1
2190,0.1267613372245135,1.5656132583861508,0.026045861183069303,0.08995841469875361,1
1828,0.13676590944912015,1.490808318280795,0.024277166333241743,0.13307487594257544,1
4308,0.11866442253675862,2.774757064627153,0.027728902053297932,0.10389419422490605,1
2969,0.14568107671307096,3.7113325122736596,0.023805650560309314,0.1341457859596889,1
819,0.130087633964167,0.8709264439055863,0.02401283938240833,0.09140196069571303,0
2993,0.10446648422954319,1.6010097352622636,0.019373500316312443,0.17290342894067584,1
4977,0.10629251992006022,0.8454168407097713,0.017637840861739126,0.07502722732442278,1
663,0.1166973611453614,0.7042242143771249,0.024751769180092358,0.07509361399233845,0
3535,0.11419753863323404,1.4080489846001127,0.019185757689435565,0.11070793612571553,1
564,0.13372614633808705,1.4844842490079775,0.03383499605596172,0.12422008885018734,0
3294,0.12472378208081143,2.0973144268135724,0.019494144667844566,0.1557472970085444,1
501,0.11289892765579618,1.1326481264602144,0.027062332224553794,0.1319145026774845,0
3785,0.13612984562389258,2.201184841127415,0.007719052872405779,0.1195575396063937,1
2227,0.11238658923552622,1.5929392393133215,0.020087025308584854,0.15764552037323537,1
2298,0.11659499628611432,1.682913137971592,0.031137997667332135,0.15944490680927229,1
1769,0.14533059305558663,2.319977516936658,0.015598490273287547,0.1344730559948184,1
4287,0.10807279411253327,1.7382843473324503,0.026571905911150107,0.1578641485069074,1
4798,0.10197309034789799,1.7616524312368629,0.014295873560060634,0.11553014601320963,1
2976,0.10931626254367845,0.9021471798465548,0.02973668011750271,0.1348971160581845,1
4178,0.13248989549469276,2.4510752742720423,0.023085469565022658,0.16213867887506278,1
5012,0.11850348219007908,0.8075859573863026,0.020667873884662985,0.073452232240991,1
4967,0.10782572901546916,1.0630810613002617,0.026537267160379262,0.11880358734659258,1
1430,0.11966563508772238,1.3978902462577816,0.02887852842038018,0.15568199746994832,1
542,0.12797262574088264,1.4655428801347696,0.029620935307139017,0.08824621769650014,0
544,0.13149928735451302,1.0600322867424006,0.02039340226285012,0.112256650674183,0
784,0.1143776419778125,1.0981663659845196,0.020756765921495647,0.11264267127367263,0
1646,0.0957048027722301,1.207968443126871,0.026030174340844137,0.15883291234736435,1
4735,0.12450390497607763,1.5197176081406687,0.02480597407267541,0.15211167972429002,1
2160,0.13119998944819533,1.2339990865299382,0.025684191292112267,0.14114115724695758,1
1969,0.13345478627424942,1.6686396997861024,0.027888695937195434,0.14014966640885435,1
3285,0.13906418018020272,1.022110249919195,0.035539729956487444,0.08409210627147662,1
655,0.1471954152369338,2.1798014644807293,0.02255306892354786,0.11214331814869827,0
2134,0.13811001415492402,2.218814046304853,0.02989913513526061,0.15748838109324254,1
5080,0.11899215852253003,1.43089185832492,0.016776262527023637,0.17682851941549,1
3445,0.11719639103165211,1.567853250664483,0.025028561630915547,0.16860330588199993,1
4289,0.10757259462183266,0.9078504580602802,0.029596673799663124,0.1287548938892255,1
3174,0.12092616050982113,0.9921441183341552,0.024075769865535758,0.08760514776724095,1
3969,0.13093048469303578,1.0071404903482937,0.0270170875314742,0.13841027161478128,1
3043,0.12189174957799326,2.036369797088382,0.019436391706607943,0.14262876746621334,1
2417,0.14343061793734846,1.6602536531824577,0.03559198124116071,0.11541702261815064,1
4109,0.0970059063813207,1.482331053803053,0.028889839784549065,0.15592087593523632,1
2203,0.134828211735146,1.9133571618557899,0.01773849978672253,0.15263631927829907,1
3937,0.11697484286840278,1.4477828825845567,0.021764423931130546,0.16130354381912396,1
755,0.11508171152850627,1.1413259985692674,0.04013536942714569,0.16614389514186456,0
4616,0.11329223031299199,0.7660951675671012,0.029248984192251408,0.08696671000452566,1
3813,0.09991853817759927,1.3294677524579313,0.02594150066707236,0.15399878922767712,1
179,0.1247085662613597,1.317759544979818,0.013131822273273409,0.03892348534059951,0
4920,0.1425473590848227,1.0773342850432976,0.03878615331410792,0.07030813179784182,1
1228,0.15150619472617052,2.6511652428760035,0.022008154029525363,0.024914100342301453,0
2456,0.12529490166676333,1.0499009333421796,0.02829426520779052,0.06340354392758205,1
1736,0.12573814598006428,1.7981260398582943,0.017264476903373807,0.15723286632489822,1
2045,0.11982206237021989,1.9056272652166943,0.023760300870003317,0.17183448166168366,1
1703,0.0957214563725388,1.5275150106457829,0.014940000833344758,0.1532520571758001,1
4294,0.13336665320626273,1.5043522751841831,0.03599594897893064,0.16060520585216734,1
4579,0.14000930749448606,1.8777965517053015,0.010805941887393521,0.1605395933442219,1
52,0.10534961250276087,1.1139959873969452,0.021684531590982152,0.05544369895087482,0
3591,0.11164631436090323,0.8957344556935507,0.02565675012404587,0.1658262599803921,1
2026,0.13251602705134283,1.110432888332281,0.023598546639255067,0.05933410862822171,1
3469,0.1439769518863681,1.8659839281199697,0.024668934022713324,0.1530779797572544,1
1595,0.10963822282569255,1.5642166838307614,0.029041675126193777,0.13081914910647469,1
4751,0.11397616022901583,1.6159374007700271,0.01892879033794501,0.08512653891672624,1
3871,0.1458482680089034,2.52920528008182,0.020476247398772553,0.16576354439487948,1
4865,0.11551051850531587,1.5948834254397974,0.02690380478147538,0.13902740704310895,1
4394,0.13130246847660915,1.0158679562813782,0.024529262616756524,0.07573437864393043,1
1197,0.10552215381175145,1.2932534225593586,0.02108616065686778,0.1124783231177338,0
972,0.13717261480783627,1.2796643027940857,0.028032204971037977,0.10875815291560828,0
1139,0.13183213761176907,1.285673799991997,0.021566564449438212,0.12797203426319492,0
4953,0.08603708370122673,1.4664251618966866,0.02467056465676293,0.13661251865009932,1
941,0.13144494539284768,1.7661553342978256,0.026558609604399253,0.07712266957142065,0
141,0.13264786710291893,1.5865630086323759,0.014616263608758649,0.08917915666090401,0
4611,0.12866504202790693,1.7920974124956142,0.021471040156239105,0.14558580679909655,1
181,0.12111352047113574,1.123460518394499,0.024042565262505488,0.1339643232320542,0
219,0.106314624684227,1.1226762645682389,0.024061493177957395,0.0959590851996629,0
4790,0.16672863648194913,2.3696807222558305,0.02125896480738414,0.06999074027716183,1
884,0.11996321723041717,0.8754305649021423,0.028603219357313636,0.07471265595454302,0
2622,0.13363772030655952,1.5047473570590364,0.007127325468630694,0.1266057304531538,1
3970,0.14348737775963902,1.1520556690207608,0.027379391116635808,0.05929342532527756,1
2579,0.14519533009080987,1.3001269012143006,0.019842960132380356,0.0990659264917775,1
1019,0.10117411050299269,0.8228453288976804,0.03128524455915168,0.1056059371722426,0
2131,0.10798000365156601,1.4906835407958727,0.01849211709698722,0.1342013234589458,1
2181,0.12395895742256768,1.6895858967246258,0.029350612041260337,0.16475680560157,1
3333,0.11573267263682367,0.8797243714610221,0.02331723032500663,0.14266043698440042,1
3880,0.15017188352037844,1.7362341400166408,0.029973598029182397,0.09994495338614433,1
3836,0.10072909744048414,0.8427995188691215,0.02617969886498602,0.060349919335934255,1
3935,0.1153708365689495,0.9142918483959303,0.03324551534501877,0.08241207219374726,1
4687,0.12012340205416104,1.5106833339656622,0.0400420792707565,0.15419568136809633,1
1708,0.12339936837950165,1.7969791790669725,0.028941544675634916,0.1658648463790861,1
4195,0.08723638658627927,1.259689876031115,0.030524160978045334,0.13883835570165232,1
1463,0.11578472866116304,1.844418471024115,0.0427476764952298,0.15364268533518577,1
3026,0.14558261564210792,2.0226913093125694,0.01736191080578567,0.12149983164315074,1
2410,0.11171037696634864,0.9645315246139544,0.029058325598856162,0.12154363630184942,1
195,0.14284399346762036,1.6899864497287147,0.016935497403244414,0.1352872006155019,0
5101,0.10491515883272409,2.472468818175373,0.020922355692931868,0.1773643513847676,1
333,0.11806815027708782,0.9337145899241233,0.023172998500166634,0.11445841467406506,0
569,0.1296495097257005,1.3605570068097441,0.034992084233942296,0.10413449193299731,0
4008,0.187896923865776,4.855995983571838,0.015172637820178827,0.12469427080420581,1
2424,0.10584905957418257,0.9032294043902562,0.0370785551404685,0.07393195338411598,1
753,0.12769005253895716,1.5303139008055449,0.03729408817042216,0.12661984537897833,0
1910,0.11953719198104844,1.706376916360658,0.02016977928116328,0.1508580289750143,1
126,0.11297573275422809,0.8584402784056546,0.03735339536322073,0.09106878728698597,0
5070,0.13052234158818538,1.0080516755257682,0.028184338781016678,0.1352696184110882,1
1389,0.11074937371658616,1.3215209660259322,0.011736524519483881,0.14287662543541346,1
3968,0.11838771548538024,1.6621548066581369,0.02726214234683367,0.1757586043210548,1
3182,0.10079042777326586,1.0009145182212245,0.031417514254218674,0.09090370517392418,1
776,0.1320284208947045,1.4772444679824719,0.021611322680917887,0.12063338210213555,0
2069,0.09513913265252447,0.7802364225380741,0.024514224563950658,0.1436983455025888,1
171,0.11322691123009146,1.4059681884068194,0.03079822654105286,0.0726236081638152,0
3039,0.12767272411644054,0.8933902508426188,0.02660619755411183,0.13081955401882234,1
650,0.12716365996998324,1.1788438651802526,0.02233714383398595,0.11486565605285007,0
1579,0.12936848951787613,1.7587275585864195,0.021201478107393475,0.12623959936912146,1
4080,0.12387664055810053,1.0488472648079985,0.03470203786122427,0.0804008790191946,1
1598,0.1571106500463036,1.71544130623927,0.022322828463616343,0.12397189470285426,1
106,0.09018972990579843,0.6931317479408109,0.0349369827002017,0.09160036863346883,0
5069,0.12413284670536358,2.8023708847555793,0.018476775360474006,0.121216629727904,1
2427,0.138129030455733,2.430037741001164,0.024247442031926376,0.14755991196819002,1
3086,0.16205995386775718,2.432917117781027,0.02212617405825982,0.13926659063155378,1
3219,0.12143504333104298,1.026313283296687,0.02980805869265104,0.06163664033469977,1
4913,0.1240533941444249,1.1734714228355447,0.026185705406551473,0.08228006404175499,1
2653,0.09948501431676704,2.3019736021291033,0.029272783833151232,0.16406759122312126,1
779,0.10704004621189218,1.331366658796131,0.028464739932374188,0.08868562018463086,0
4700,0.12093307174879246,2.523672488614742,0.040822719323457886,0.07512705531717698,1
4596,0.12274515534443184,0.8775346913047721,0.023999062234329682,0.07272325950575918,1
3510,0.12675824072069333,1.6424307466933865,0.022855981568181485,0.13440124538853154,1
991,0.11767461856564462,1.4133610196601905,0.02780684762476123,0.16218011566999163,0
3413,0.08727492093122277,1.0439461996162571,0.02320260238337312,0.17267070382034302,1
4071,0.1269143140942114,0.8815455169441236,0.03230914088891786,0.04964249740006469,1
4679,0.07182228832790682,0.9820052213671755,0.049166979809876,0.10350261500495062,1
1482,0.07567422980206259,1.3226072248966396,0.02084241656157694,0.17612301091236823,1
2802,0.11598835379096845,1.7184559276746991,0.020180293050081514,0.1389090810760723,1
3044,0.11552640910754566,2.52206303583627,0.021020150633265816,0.11902018804675012,1
2934,0.11938977095196687,0.9859485524369053,0.03159353223608709,0.13379997953658868,1
5043,0.13654433781809386,1.1400250578093656,0.02543303183608623,0.09949500726134591,1
2403,0.12444255667591271,1.4644592306648434,0.01621925783086357,0.16534317398617904,1
166,0.1328194596183671,1.0324568708931547,0.025666186368390704,0.10153910203290381,0
5047,0.119288871427086,1.1489222750953627,0.03191478046045454,0.11182260176066079,1
2833,0.11916148383372854,1.2792352527445026,0.014390302231005866,0.10699318938414246,1
3988,0.1349111186819079,1.4611701524588026,0.029593957117268244,0.06496828386990314,1
2304,0.14198260702218404,1.5578645838128131,0.025085903334289318,0.1330180110152159,1
4681,0.13189223116229754,0.9413158765656299,0.030061940055877433,0.1562144020372995,1
4844,0.11926956745877272,0.9166515493259777,0.022477611404892742,0.1136618400345097,1
668,0.13920357076083276,1.0069565431977912,0.039806983718437175,0.1157330173744577,0
3089,0.15300438157720622,1.9633914452838908,0.026100092667574758,0.12346695903726528,1
4902,0.12552637720307971,1.1102999082661438,0.041000489263366295,0.0772426039970164,1
35,0.11176411868959968,1.0263278230999966,0.02983020310471013,0.09426918391493835,0
1906,0.13529019090805836,1.4172445206490534,0.020369348861353533,0.08848318280319951,1
1081,0.11255408876698189,0.8358294852609779,0.027470646095428108,0.09253753154656004,0
2641,0.09130656348338848,1.2295774819126442,0.02499867264040857,0.17682934376003204,1
192,0.11390076421096224,0.7563727042941272,0.02531663344258317,0.10579940335347952,0
2875,0.13629664267389419,2.7754854910779954,0.014657312283850815,0.14076793928044298,1
1085,0.1208222703880081,1.1702448715042983,0.024028667402545674,0.0791474484377575,0
2144,0.1346710318040814,2.7413413784776126,0.02191432087705334,0.16443116811926542,1
2944,0.10634228943295294,1.4875228835553562,0.020913653924060364,0.14758555045286953,1
1271,0.11772430967254577,1.030033531322596,0.029859849269214138,0.11862232635610151,0
1816,0.10084443494791787,0.9713993710628707,0.01812681553914023,0.14661286654483016,1
40,0.15400631967755046,2.550566602331475,0.029656910342184355,0.11284739056510387,0
2110,0.12120731738534063,1.374421903165448,0.017501759940651795,0.10786644569287711,1
3359,0.12853230963021783,1.0499579090995097,0.01648172977379422,0.07897210628730908,1
4914,0.12505749269310984,1.7102294678788592,0.03616017896640069,0.18195001958483142,1
3512,0.14417388309106452,2.197707692996275,0.014075734640587145,0.13780640400423289,1
1990,0.1270072432456125,0.872938025076485,0.030464087827922953,0.12438853550194766,1
3959,0.14152237438876336,1.952089318096294,0.021570110475418177,0.14336444329533207,1
3217,0.12002005934931972,0.864489267428952,0.028970409758815013,0.09240031232628407,1
187,0.12463717055333187,1.279423350306026,0.02681366541276658,0.10667352048293732,0
1471,0.12380786852738866,2.049874657261733,0.026350573040388188,0.11576491249336529,1
2035,0.11758140281249795,1.6185098270591076,0.020101180192585173,0.1496733842445485,1
3792,0.09960137996356938,1.3935456024083175,0.024181717414733492,0.11786687986662314,1
4855,0.11156677939297673,0.9271854866432525,0.016282012605198813,0.0784121448819241,1
485,0.13097083343874982,1.5986242264890917,0.019141223520061514,0.10914465641534654,0
2364,0.14626624042532105,1.581675112271744,0.03451896435283928,0.10488057874965948,1
462,0.11783012584240399,1.11587911029937,0.029829184686566194,0.12657510671067052,0
3589,0.12565562319819334,1.6899242186375936,0.03543171404150004,0.12356463094282519,1
4099,0.13003096993594687,1.0696497315657862,0.025721470260605516,0.09882013476218221,1
2439,0.16107157379104636,1.8433327064341143,0.019902972874064416,0.12101198679825254,1
1754,0.10354946689974401,1.4566242053350256,0.024443798107351613,0.14907124867326998,1
3914,0.14514915728830055,1.5856601072636713,0.01465156225828507,0.14107805446592653,1
3666,0.11227137904564206,1.7010737976673316,0.02713157430043785,0.11938682034602485,1
4193,0.12019521180744369,1.7197748009636282,0.026744609951865356,0.11922330985160963,1
2963,0.12994783513412783,1.0007911032809023,0.04264980431656022,0.09682378571524201,1
599,0.14273240221915132,1.9176972735857813,0.03495605979850537,0.0994860695642457,0
5211,0.09200277408719326,0.8940137185341414,0.0198481952174313,0.17085816398762158,1
2458,0.1572224610437253,1.3790975572052244,0.023700998759185667,0.10092346815384705,1
1408,0.1272701647337466,2.1572103158301,0.016784052416848508,0.15181938382649063,1
1144,0.11797047509136811,0.9035538346850887,0.02984229813890955,0.09186079007598065,0
2072,0.10384039348078508,1.2374976736914165,0.011376878888840525,0.15470470931616725,1
201,0.12776022195775183,1.2333317646262372,0.02612229812004806,0.1370893611202299,0
1218,0.11624158538851781,0.9529826118615368,0.027604415134262365,0.1418864511166142,0
555,0.12177356424959498,1.470825112718085,0.02609192994318451,0.15459628856119262,0
700,0.11250862497081202,0.9421262333173482,0.022108914240274544,0.08803921856484144,0
3693,0.14057077524331305,2.358589666861307,0.030538098197614428,0.08280463237869681,1
205,0.10454718745108851,0.8737123165097271,0.02957057940296242,0.08700106444560843,0
723,0.11373528900058794,0.9254582043480356,0.026725504776737956,0.10223741282621528,0
1515,0.13252878062883824,0.9958770847117527,0.037463325320812174,0.0826384794160461,1
2999,0.13152568105926357,2.1477857767498802,0.017302732244256165,0.1510734519506694,1
820,0.12652433278909586,1.11199089401622,0.027007742932839123,0.13645699999179906,0
2678,0.11926043230587763,2.412063065846454,0.022007644518841647,0.1376845298017911,1
1440,0.12101960531303435,1.5011231248077217,0.022937802563050225,0.15206220722383232,1
1103,0.11461925953717272,0.9746136037734997,0.028434169946694465,0.0986035029867253,0
2950,0.11866281877622853,1.6545263222505018,0.027280118916912677,0.14686194590737456,1
1284,0.1137525521676257,0.8820556457631055,0.024406780587928723,0.08822565836850295,0
3569,0.12401884874820057,1.0025081113127308,0.032719347727569945,0.08682378589686132,1
4683,0.13043801483766793,2.175743449449671,0.02899016742374415,0.14994380248232006,1
1186,0.11561804632999186,1.4126945790062286,0.021180141886733308,0.08575681040526545,0
3909,0.1247546848730736,1.2243130656074783,0.024328308638032994,0.14002359752600366,1
3516,0.13051203341092804,1.7629518806444036,0.021284538940545782,0.12627141127185829,1
4907,0.10447973317380803,0.785077765794862,0.019495210907588063,0.06487154198586828,1
933,0.11519692118335269,1.1584695499726219,0.020511692539761144,0.12393515389464846,0
303,0.12844541920906702,1.3295597385039968,0.026706755459853737,0.14024206424279834,0
3605,0.13680595107045312,2.6023005218819715,0.026793341222335343,0.14411849504369842,1
3120,0.078724506450537,0.9571607103422117,0.022445305714830242,0.15032797098626344,1
5192,0.13966099326296633,1.9164656555314465,0.018914185242946756,0.13366525591313644,1
845,0.11921880217693039,0.9994316292044976,0.041146241575109245,0.109944725015957,0
2011,0.10289228780710412,1.1418122404557318,0.026810136276066272,0.11598189858103529,1
2734,0.12854178258943338,1.9283098425818885,0.03383008824099954,0.12131516707006681,1
2897,0.08200364662487608,2.438552619277222,0.027464517009698163,0.14681956689748757,1
1441,0.1547472154737401,1.5060193929917731,0.030769951292113705,0.09531537619245403,1
1016,0.1372523770794018,1.3684661120977688,0.02187557745417308,0.13777177608508245,0
1729,0.1135003916399584,0.7687058435980725,0.026689261135690596,0.14542224327520542,1
1052,0.12094812651283571,1.0991936247005882,0.042867661831586114,0.10771142681240617,0
2929,0.09963471205123502,1.5924247177077888,0.02268268554139382,0.15478019403590468,1
4060,0.13655731149881176,1.0205804258360418,0.019113754420479218,0.05562829984645912,1
4707,0.12548540196550298,1.0354499177322605,0.03347329192883844,0.10256372816872886,1
4852,0.10222933947851942,1.1609940202316444,0.02744337251003511,0.16652217658544533,1
4817,0.13300107872013334,2.1024100723570553,0.027504483348409735,0.16434567639116154,1
5165,0.11013730172270544,1.4044903009325587,0.03224041039555241,0.15880352168020073,1
1944,0.08959612662399999,2.763551114097182,0.0236553927753134,0.16182658751252124,1
2812,0.09166225140041968,1.3463356242434286,0.03632160669353737,0.13098011770503698,1
4743,0.11735390295662336,1.3394818545143505,0.02128229201382732,0.16451802747447927,1
401,0.12829974501459065,0.8165187202504868,0.03550087266285492,0.1439120169659454,0
3826,0.12399467112788651,1.752397233505486,0.018908691988788747,0.14327157514178618,1
4281,0.14255429982023676,1.241159858561757,0.02062383782854788,0.1345340989317186,1
2591,0.13460829326781554,1.2091438451069778,0.02081955460709532,0.13270487941499282,1
1929,0.13937851372429555,1.0912219100746052,0.02590581676131535,0.08144440300872682,1
3490,0.11463616452105937,1.295591137880867,0.03000208922805072,0.11904694484497085,1
1632,0.11177578701246868,0.9402443054519122,0.03707818491265836,0.12845931312085263,1
4391,0.12420048192563718,1.6301331590937935,0.028437004495670076,0.16257704275024054,1
644,0.1221018399940153,1.0849066837575134,0.03597494945239976,0.10547049663294657,0
2213,0.13248848878899436,0.8675487047184,0.0437593409296595,0.05106035031586905,1
1875,0.0996362825377326,1.40980605654565,0.036024654137302756,0.16715899185299396,1
2788,0.14811368662942503,2.699055178921234,0.014532674371973897,0.08773975676614297,1
649,0.12415599487816306,0.8368894011210923,0.03899423247890903,0.08343347047385084,0
1520,0.1311554096721711,1.0144978273664684,0.03558401565302359,0.08264865956744769,1
3721,0.09875300979170451,0.8067502950494777,0.013091265688237602,0.09841636938942658,1
3296,0.1155679216152013,2.9400134780467484,0.024111520282424626,0.16922155845472467,1
3172,0.08248876054153369,1.4542123177662376,0.011066556952664463,0.16728409946115794,1
5167,0.12604003219721543,1.6682316246767368,0.024470902679514538,0.1524109982427843,1
5158,0.1382386612274942,2.0268843581264107,0.018259172745646687,0.14178856324936623,1
4950,0.11193561860845204,1.3676812981452255,0.01812874915735877,0.13834750285721947,1
3940,0.135205120159399,0.9746549804176035,0.0274546100053397,0.08190027154862296,1
2587,0.10868705871548096,0.8278926169675891,0.028326309632392743,0.13588984512162308,1
2008,0.11863265726775857,2.3762156732569135,0.014337254107026565,0.1470584629285288,1
4019,0.12431612234139694,1.5096504533873296,0.015035277679259088,0.14473793931120135,1
4841,0.13849808006069275,1.8162716233580496,0.020217753332274012,0.13869054329483557,1
3720,0.1304615001819155,1.6329359103461059,0.016186223439581253,0.14389104618403195,1
3961,0.10723716627394417,1.6871888049830097,0.022509497945632544,0.04099411240476293,1
2519,0.1332320420904973,1.096507621974937,0.03624565148122001,0.06655975060583486,1
999,0.10849085597502035,1.0640765502490015,0.03189933178441584,0.11648504175972645,0
67,0.10873641151138676,0.8464357999908222,0.030821458662962868,0.1279908348230803,0
56,0.08903926988690228,0.6918314494377904,0.02715943967159422,0.10358219361521244,0
3715,0.12573938506229457,0.8888764232871953,0.023273729371101733,0.17608284455327886,1
